customer_id,first_name,last_name,email,city,signup_date,customer_segment
704,Patricia,Stewart,patricia.stewart@email.com,Sheffield,2025-09-26,Standard
705,Joseph,Hall,joseph.hall@email.com,Leeds,2025-09-14,Premium
706,Joseph,Walker,joseph.walker@email.com,Edinburgh,2025-02-07,Enterprise
707,Emily,Smith,emily.smith@email.com,Leeds,2026-05-01,Premium
708,Alan,Stephens,alan.stephens@email.com,Leeds,2025-06-14,Standard
709,Kevin,Murphy,kevin.murphy@email.com,Manchester,2024-07-04,Premium
710,Donald,Shaw,donald.shaw@email.com,Birmingham,2024-10-07,Premium
711,Aaron,Salinas,aaron.salinas@email.com,Birmingham,2026-01-07,Premium
712,Michael,Farley,michael.farley@email.com,London,2025-10-05,Enterprise
713,Jessica,Hull,jessica.hull@email.com,Sheffield,2026-02-26,Premium
714,Vincent,Goodman,vincent.goodman@email.com,Birmingham,2024-11-16,Enterprise
715,Justin,Drake,justin.drake@email.com,London,2026-05-19,Premium
716,Brittney,Scott,brittney.scott@email.com,Cardiff,2025-11-05,Standard
717,James,Fuller,james.fuller@email.com,Bristol,2026-03-07,Premium
718,Deborah,Allen,deborah.allen@email.com,Manchester,2026-06-22,Premium
719,Edward,Dixon,edward.dixon@email.com,Liverpool,2024-10-22,Enterprise
720,Heather,Nichols,heather.nichols@email.com,Birmingham,2025-06-25,Standard
721,Sarah,Jackson,sarah.jackson@email.com,Sheffield,2026-02-01,Premium
722,Danielle,Jenkins,danielle.jenkins@email.com,Edinburgh,2026-01-04,Standard
723,Ryan,Payne,ryan.payne@email.com,Edinburgh,2025-07-31,Premium
724,Natalie,Hardy,natalie.hardy@email.com,Bristol,2026-05-29,Standard
725,Allison,Morales,allison.morales@email.com,Manchester,2024-08-04,Standard
726,Steve,Bailey,steve.bailey@email.com,Birmingham,2025-03-10,Standard
727,Andrea,Wells,andrea.wells@email.com,Sheffield,2024-09-11,Premium
728,Michelle,Sullivan,michelle.sullivan@email.com,London,2026-01-01,Premium
729,Brian,Nunez,brian.nunez@email.com,Edinburgh,2025-04-10,Premium
730,Matthew,Blake,matthew.blake@email.com,Birmingham,2026-05-27,Enterprise
731,Brittany,Fowler,brittany.fowler@email.com,Bristol,2024-11-30,Enterprise
732,Daniel,Barnes,daniel.barnes@email.com,Sheffield,2025-10-27,Standard
733,Brandon,White,brandon.white@email.com,Edinburgh,2024-12-30,Standard
734,Melinda,Cruz,melinda.cruz@email.com,Edinburgh,2025-01-11,Enterprise
735,Rebecca,Frye,rebecca.frye@email.com,Glasgow,2025-06-03,Premium
736,Richard,Suarez,richard.suarez@email.com,Glasgow,2025-08-06,Standard
737,Kevin,Barber,kevin.barber@email.com,Bristol,2024-10-07,Premium
738,Justin,Steele,justin.steele@email.com,Liverpool,2024-09-21,Premium
739,Beverly,Johnston,beverly.johnston@email.com,London,2025-07-27,Standard
740,Haley,Brown,haley.brown@email.com,Cardiff,2025-11-28,Premium
741,Christopher,Brown,christopher.brown@email.com,Manchester,2026-01-22,Enterprise
742,Christine,Hampton,christine.hampton@email.com,Liverpool,2025-07-20,Standard
743,Jessica,Coleman,jessica.coleman@email.com,Manchester,2024-11-19,Premium
744,Kelly,Johnson,kelly.johnson@email.com,Edinburgh,2025-04-13,Enterprise
745,Samantha,Caldwell,samantha.caldwell@email.com,Birmingham,2025-03-12,Standard
746,Leslie,Scott,leslie.scott@email.com,Cardiff,2026-04-03,Standard
747,John,Garner,john.garner@email.com,Leeds,2026-02-16,Enterprise
748,Patricia,Henson,patricia.henson@email.com,Glasgow,2024-07-01,Standard
749,Rachel,White,rachel.white@email.com,Manchester,2025-10-19,Premium
750,Melvin,Arnold,melvin.arnold@email.com,Sheffield,2025-09-12,Enterprise
751,Jacqueline,Thompson,jacqueline.thompson@email.com,Liverpool,2024-10-13,Enterprise
752,Kathryn,Moss,kathryn.moss@email.com,Manchester,2025-12-20,Premium
753,Teresa,Reyes,teresa.reyes@email.com,Glasgow,2026-02-24,Standard
754,Jon,Martin,jon.martin@email.com,Sheffield,2025-06-03,Premium
755,John,Higgins,john.higgins@email.com,Manchester,2025-05-28,Premium
756,Brittany,Schroeder,brittany.schroeder@email.com,Leeds,2025-04-01,Premium
757,Jacqueline,Russell,jacqueline.russell@email.com,London,2025-01-31,Standard
758,Antonio,Marquez,antonio.marquez@email.com,Bristol,2024-09-06,Standard
759,Ryan,Perez,ryan.perez@email.com,Birmingham,2025-03-09,Enterprise
760,Michael,Harris,michael.harris@email.com,Sheffield,2026-01-25,Enterprise
761,Cathy,Humphrey,cathy.humphrey@email.com,Cardiff,2025-05-20,Premium
762,Jennifer,Morgan,jennifer.morgan@email.com,Manchester,2025-10-28,Premium
763,Maria,Parks,maria.parks@email.com,Manchester,2024-11-28,Enterprise
764,William,Lewis,william.lewis@email.com,Sheffield,2025-04-19,Enterprise
765,David,Bonilla,david.bonilla@email.com,Glasgow,2025-04-30,Enterprise
766,Kenneth,Alexander,kenneth.alexander@email.com,London,2025-11-13,Standard
767,Jeffrey,Williams,jeffrey.williams@email.com,Birmingham,2024-10-19,Enterprise
768,Theresa,Gates,theresa.gates@email.com,Bristol,2026-05-17,Enterprise
769,Omar,Banks,omar.banks@email.com,Cardiff,2024-07-22,Enterprise
770,Jeffrey,Carlson,jeffrey.carlson@email.com,Leeds,2025-01-05,Enterprise
771,Nicholas,Vazquez,nicholas.vazquez@email.com,Liverpool,2024-07-04,Premium
772,Kara,Chang,kara.chang@email.com,Liverpool,2025-11-22,Premium
773,Jamie,Kim,jamie.kim@email.com,Bristol,2026-03-05,Enterprise
774,Gary,Chan,gary.chan@email.com,Birmingham,2025-04-03,Premium
775,Jeffrey,Combs,jeffrey.combs@email.com,Bristol,2025-08-07,Enterprise
776,Samuel,Lowe,samuel.lowe@email.com,Birmingham,2026-04-10,Standard
777,Clifford,Collins,clifford.collins@email.com,Leeds,2025-01-16,Premium
778,Edwin,Reynolds,edwin.reynolds@email.com,Manchester,2025-07-13,Standard
779,Joshua,Miller,joshua.miller@email.com,Glasgow,2026-01-12,Premium
780,Mary,Gutierrez,mary.gutierrez@email.com,Manchester,2025-05-11,Standard
781,Michael,Morrison,michael.morrison@email.com,Birmingham,2024-10-31,Enterprise
782,Robert,Wilson,robert.wilson@email.com,London,2024-07-06,Standard
783,Jenna,Cook,jenna.cook@email.com,Bristol,2025-03-07,Premium
784,Pamela,Harris,pamela.harris@email.com,Manchester,2026-03-20,Enterprise
785,Andrew,Smith,andrew.smith@email.com,Edinburgh,2026-02-22,Standard
786,Brian,Kelly,brian.kelly@email.com,Edinburgh,2025-04-05,Standard
787,Alicia,Cohen,alicia.cohen@email.com,Leeds,2025-01-31,Enterprise
788,Michael,Chapman,michael.chapman@email.com,Liverpool,2025-10-27,Standard
789,Stephen,Thompson,stephen.thompson@email.com,Sheffield,2024-10-17,Enterprise
790,Miguel,Austin,miguel.austin@email.com,Edinburgh,2024-09-20,Premium
791,Zachary,Petty,zachary.petty@email.com,Cardiff,2026-05-07,Standard
792,Gwendolyn,Morales,gwendolyn.morales@email.com,Cardiff,2026-03-01,Premium
793,Casey,Olson,casey.olson@email.com,Birmingham,2025-03-14,Premium
794,Tabitha,Miller,tabitha.miller@email.com,Bristol,2025-06-29,Premium
795,Christopher,Klein,christopher.klein@email.com,Bristol,2025-01-19,Premium
796,Bonnie,Williams,bonnie.williams@email.com,Liverpool,2025-05-25,Premium
797,Carrie,Smith,carrie.smith@email.com,Bristol,2025-11-08,Enterprise
798,William,Mcbride,william.mcbride@email.com,London,2025-04-26,Enterprise
799,Danny,Jones,danny.jones@email.com,Sheffield,2026-03-25,Enterprise
800,Sabrina,Anderson,sabrina.anderson@email.com,Birmingham,2024-11-23,Enterprise
801,Christopher,Ray,christopher.ray@email.com,Bristol,2026-03-29,Enterprise
802,Jason,Rodriguez,jason.rodriguez@email.com,Sheffield,2025-08-22,Premium
803,Isaac,Freeman,isaac.freeman@email.com,Cardiff,2025-05-01,Enterprise
804,Emily,Smith,emily.smith@email.com,Leeds,2024-09-10,Enterprise
805,Jennifer,Garcia,jennifer.garcia@email.com,Bristol,2026-06-21,Premium
806,George,Andrews,george.andrews@email.com,Sheffield,2025-06-22,Standard
807,Audrey,Torres,audrey.torres@email.com,Sheffield,2024-08-05,Standard
808,Sarah,Phillips,sarah.phillips@email.com,Bristol,2026-05-07,Enterprise
809,Nicole,Villa,nicole.villa@email.com,Glasgow,2025-01-23,Standard
810,Daniel,Moreno,daniel.moreno@email.com,Cardiff,2025-11-30,Premium
811,Patrick,Cox,patrick.cox@email.com,Leeds,2024-09-30,Standard
812,Robert,Wagner,robert.wagner@email.com,Birmingham,2024-10-29,Enterprise
813,Kevin,Garcia,kevin.garcia@email.com,Edinburgh,2026-05-25,Enterprise
814,Nathan,Cox,nathan.cox@email.com,Bristol,2025-10-10,Enterprise
815,Michael,Collins,michael.collins@email.com,Edinburgh,2024-08-27,Premium
816,Kelly,Mcdonald,kelly.mcdonald@email.com,London,2025-03-28,Enterprise
817,Crystal,Torres,crystal.torres@email.com,Birmingham,2026-04-26,Premium
818,Bethany,Banks,bethany.banks@email.com,Cardiff,2025-09-22,Standard
819,Thomas,Dean,thomas.dean@email.com,Manchester,2025-12-11,Enterprise
820,Jessica,Olson,jessica.olson@email.com,Bristol,2024-11-08,Standard
821,Elizabeth,Maldonado,elizabeth.maldonado@email.com,London,2025-03-09,Premium
822,Holly,Horne,holly.horne@email.com,Cardiff,2025-04-25,Enterprise
823,Jerry,Cochran,jerry.cochran@email.com,London,2024-11-28,Standard
824,Patrick,Turner,patrick.turner@email.com,Glasgow,2026-05-19,Premium
825,Roger,Hammond,roger.hammond@email.com,London,2025-09-30,Enterprise
826,Shane,Hall,shane.hall@email.com,Glasgow,2026-05-06,Premium
827,Annette,Daniels,annette.daniels@email.com,Sheffield,2024-09-06,Standard
828,Joseph,Long,joseph.long@email.com,Leeds,2025-06-01,Standard
829,Maurice,Foster,maurice.foster@email.com,Bristol,2025-04-03,Premium
830,James,Bentley,james.bentley@email.com,London,2025-10-29,Enterprise
831,Russell,Woods,russell.woods@email.com,Cardiff,2024-12-27,Premium
832,Adam,Mills,adam.mills@email.com,Cardiff,2025-04-16,Enterprise
833,Ryan,Smith,ryan.smith@email.com,Sheffield,2025-04-28,Enterprise
834,Nicole,Peters,nicole.peters@email.com,Manchester,2026-04-09,Premium
835,Christine,Reilly,christine.reilly@email.com,Manchester,2026-03-14,Enterprise
836,Leah,Weaver,leah.weaver@email.com,Leeds,2025-09-13,Enterprise
837,Douglas,Harris,douglas.harris@email.com,Leeds,2025-11-14,Enterprise
838,James,Barry,james.barry@email.com,London,2026-03-10,Enterprise
839,Destiny,Davis,destiny.davis@email.com,Cardiff,2024-12-16,Premium
840,Michele,Cardenas,michele.cardenas@email.com,Edinburgh,2025-05-03,Standard
841,Timothy,Shelton,timothy.shelton@email.com,Edinburgh,2026-02-24,Premium
842,Stephanie,West,stephanie.west@email.com,Birmingham,2025-01-12,Enterprise
843,Joseph,Hurst,joseph.hurst@email.com,Bristol,2025-09-27,Enterprise
844,Thomas,Thomas,thomas.thomas@email.com,Cardiff,2025-10-31,Enterprise
845,Lauren,Shelton,lauren.shelton@email.com,Edinburgh,2025-06-21,Enterprise
846,Sydney,Sanchez,sydney.sanchez@email.com,Sheffield,2026-03-01,Enterprise
847,Matthew,Smith,matthew.smith@email.com,London,2024-07-23,Premium
848,Cynthia,Ross,cynthia.ross@email.com,Sheffield,2026-03-14,Enterprise
849,Mark,Smith,mark.smith@email.com,London,2024-10-04,Enterprise
850,Teresa,Berg,teresa.berg@email.com,Liverpool,2026-03-10,Standard
851,Carla,Weber,carla.weber@email.com,Edinburgh,2024-08-31,Standard
852,Larry,Long,larry.long@email.com,Edinburgh,2024-11-20,Standard
853,Jonathan,Johnson,jonathan.johnson@email.com,Cardiff,2026-04-20,Standard
854,Dakota,Myers,dakota.myers@email.com,Liverpool,2025-12-09,Premium
855,April,Brown,april.brown@email.com,Bristol,2025-10-25,Premium
856,Kristina,Sandoval,kristina.sandoval@email.com,Leeds,2025-11-22,Premium
857,Christian,French,christian.french@email.com,Leeds,2025-02-04,Premium
858,Victoria,Reyes,victoria.reyes@email.com,Birmingham,2026-04-30,Enterprise
859,Carl,Lowe,carl.lowe@email.com,London,2025-01-19,Standard
860,Shannon,Barrera,shannon.barrera@email.com,Leeds,2025-11-02,Standard
861,James,Dixon,james.dixon@email.com,Sheffield,2024-11-13,Premium
862,Elizabeth,Hubbard,elizabeth.hubbard@email.com,Leeds,2025-04-16,Standard
863,Curtis,Hahn,curtis.hahn@email.com,Liverpool,2025-02-14,Premium
864,Amber,Leonard,amber.leonard@email.com,Manchester,2026-03-20,Enterprise
865,Cheryl,Lopez,cheryl.lopez@email.com,Birmingham,2025-09-30,Premium
866,Danny,Kelley,danny.kelley@email.com,Cardiff,2025-09-21,Standard
867,Jason,Romero,jason.romero@email.com,Manchester,2026-05-02,Enterprise
868,Robert,Stevenson,robert.stevenson@email.com,Bristol,2026-03-30,Standard
869,Vernon,Drake,vernon.drake@email.com,Manchester,2025-09-04,Premium
870,Daniel,Williams,daniel.williams@email.com,Edinburgh,2025-06-19,Enterprise
871,Christine,Bautista,christine.bautista@email.com,Bristol,2025-12-27,Premium
872,Matthew,Martinez,matthew.martinez@email.com,Glasgow,2025-03-02,Standard
873,Kathryn,Underwood,kathryn.underwood@email.com,Bristol,2025-12-02,Enterprise
874,Jessica,Torres,jessica.torres@email.com,Bristol,2026-06-19,Premium
875,Angela,Hart,angela.hart@email.com,Cardiff,2025-07-27,Premium
876,Alexandra,Allen,alexandra.allen@email.com,London,2024-08-02,Premium
877,Ann,Walker,ann.walker@email.com,London,2026-04-01,Premium
878,Jordan,Wolf,jordan.wolf@email.com,Birmingham,2026-05-20,Premium
879,Sarah,Ramsey,sarah.ramsey@email.com,Sheffield,2025-12-31,Standard
880,Kenneth,Glover,kenneth.glover@email.com,Leeds,2024-09-15,Premium
881,Daniel,Meyers,daniel.meyers@email.com,Edinburgh,2026-06-21,Premium
882,Luke,Brown,luke.brown@email.com,Glasgow,2025-11-28,Premium
883,Tonya,Alexander,tonya.alexander@email.com,Bristol,2026-02-08,Standard
884,Luis,Hawkins,luis.hawkins@email.com,Birmingham,2026-06-18,Enterprise
885,Brad,Reyes,brad.reyes@email.com,Cardiff,2026-04-30,Enterprise
886,Leah,Pena,leah.pena@email.com,Glasgow,2025-12-08,Premium
887,Kevin,Patel,kevin.patel@email.com,Birmingham,2025-05-21,Premium
888,Sophia,Martin,sophia.martin@email.com,Leeds,2025-09-01,Standard
889,Paul,Rogers,paul.rogers@email.com,Glasgow,2025-08-19,Enterprise
890,William,Morgan,william.morgan@email.com,Manchester,2026-05-09,Premium
891,Sherry,Taylor,sherry.taylor@email.com,Glasgow,2026-02-04,Enterprise
892,Johnathan,Jenkins,johnathan.jenkins@email.com,Glasgow,2026-02-16,Enterprise
893,Ricky,Brown,ricky.brown@email.com,London,2026-02-23,Premium
894,Jennifer,Simpson,jennifer.simpson@email.com,Bristol,2025-10-10,Premium
895,Michael,Carr,michael.carr@email.com,Liverpool,2025-12-27,Enterprise
896,Andrew,Johnson,andrew.johnson@email.com,Edinburgh,2025-07-25,Standard
897,Lisa,Oconnell,lisa.oconnell@email.com,Sheffield,2025-05-01,Standard
898,Jessica,Dudley,jessica.dudley@email.com,Sheffield,2025-10-11,Standard
899,Dorothy,Wallace,dorothy.wallace@email.com,Liverpool,2026-06-19,Premium
900,Joseph,Terry,joseph.terry@email.com,Bristol,2025-01-06,Premium
901,Cameron,Cooper,cameron.cooper@email.com,Leeds,2025-02-23,Premium
902,Mary,Martin,mary.martin@email.com,Sheffield,2026-06-28,Enterprise
903,Victoria,Kim,victoria.kim@email.com,Cardiff,2025-09-14,Enterprise
904,Jessica,Malone,jessica.malone@email.com,London,2025-11-14,Premium
905,Shelly,Jacobson,shelly.jacobson@email.com,Edinburgh,2025-09-17,Standard
906,Alexis,Marsh,alexis.marsh@email.com,Edinburgh,2024-08-21,Standard
907,Pamela,Barnes,pamela.barnes@email.com,Edinburgh,2024-11-06,Enterprise
908,Shawn,Ortiz,shawn.ortiz@email.com,Edinburgh,2026-04-02,Standard
909,Heather,Griffin,heather.griffin@email.com,Leeds,2025-03-06,Standard
910,Crystal,Sandoval,crystal.sandoval@email.com,Liverpool,2025-08-02,Premium
911,Stephanie,Johnson,stephanie.johnson@email.com,Glasgow,2026-04-10,Premium
912,Tanner,Schwartz,tanner.schwartz@email.com,Sheffield,2026-02-28,Enterprise
913,Ashley,House,ashley.house@email.com,Glasgow,2025-04-23,Premium
914,Brian,White,brian.white@email.com,Bristol,2026-03-11,Standard
915,Rachel,Foster,rachel.foster@email.com,Edinburgh,2025-03-27,Premium
916,Monique,Mitchell,monique.mitchell@email.com,London,2025-05-28,Standard
917,Michelle,Summers,michelle.summers@email.com,Leeds,2026-02-17,Standard
918,Kristina,Jackson,kristina.jackson@email.com,Liverpool,2024-07-23,Standard
919,Melanie,White,melanie.white@email.com,Cardiff,2026-06-21,Enterprise
920,Donald,Watson,donald.watson@email.com,Bristol,2025-02-24,Standard
921,Teresa,Gonzalez,teresa.gonzalez@email.com,Liverpool,2025-06-12,Premium
922,Anthony,Rodriguez,anthony.rodriguez@email.com,Cardiff,2026-05-31,Standard
923,Lisa,Stewart,lisa.stewart@email.com,Bristol,2025-03-12,Premium
924,Leslie,Morgan,leslie.morgan@email.com,Bristol,2024-12-11,Standard
925,Nicole,Sloan,nicole.sloan@email.com,Sheffield,2024-11-19,Standard
926,Kevin,Perry,kevin.perry@email.com,Manchester,2025-09-24,Premium
927,John,Mcdonald,john.mcdonald@email.com,Cardiff,2026-02-16,Standard
928,Ashley,Russell,ashley.russell@email.com,Glasgow,2025-10-14,Enterprise
929,Micheal,Morgan,micheal.morgan@email.com,Sheffield,2025-03-15,Premium
930,Mary,Chambers,mary.chambers@email.com,Bristol,2024-12-24,Enterprise
931,Isaac,Arnold,isaac.arnold@email.com,Bristol,2025-07-26,Premium
932,Linda,Holloway,linda.holloway@email.com,Glasgow,2025-11-11,Enterprise
933,Zachary,Henderson,zachary.henderson@email.com,Edinburgh,2024-11-25,Standard
934,Rhonda,Price,rhonda.price@email.com,Liverpool,2025-10-22,Premium
935,Elizabeth,Gutierrez,elizabeth.gutierrez@email.com,Manchester,2025-06-06,Enterprise
936,Benjamin,Williams,benjamin.williams@email.com,Manchester,2026-01-29,Standard
937,Devin,Johnson,devin.johnson@email.com,Birmingham,2024-07-16,Premium
938,Anthony,Foley,anthony.foley@email.com,Liverpool,2026-03-13,Enterprise
939,Mark,Miles,mark.miles@email.com,Manchester,2024-11-11,Standard
940,Steven,Smith,steven.smith@email.com,Leeds,2024-11-20,Premium
941,Erica,Robbins,erica.robbins@email.com,Sheffield,2026-01-10,Enterprise
942,Kirk,Pearson,kirk.pearson@email.com,Edinburgh,2024-08-07,Enterprise
943,James,Dunn,james.dunn@email.com,Cardiff,2025-01-08,Standard
944,Lori,Solomon,lori.solomon@email.com,Birmingham,2025-07-12,Standard
945,Heather,Dean,heather.dean@email.com,Manchester,2026-06-24,Premium
946,Matthew,Myers,matthew.myers@email.com,Edinburgh,2025-06-13,Premium
947,Nancy,White,nancy.white@email.com,Bristol,2025-07-13,Premium
948,Darryl,Perkins,darryl.perkins@email.com,London,2025-12-15,Enterprise
949,Robert,Gross,robert.gross@email.com,Bristol,2024-09-15,Premium
950,Eric,Wall,eric.wall@email.com,Liverpool,2024-07-17,Premium
951,Jessica,Gray,jessica.gray@email.com,Leeds,2025-12-30,Standard
952,Christopher,Nelson,christopher.nelson@email.com,Sheffield,2025-09-10,Premium
953,Stephanie,Lambert,stephanie.lambert@email.com,Sheffield,2024-11-13,Standard
954,Patricia,Lyons,patricia.lyons@email.com,Edinburgh,2024-10-24,Enterprise
955,Jay,Lynch,jay.lynch@email.com,Bristol,2024-10-28,Standard
956,Stacey,Ayala,stacey.ayala@email.com,Bristol,2026-04-08,Standard
957,Megan,Mayer,megan.mayer@email.com,Liverpool,2025-01-30,Standard
958,Shannon,Johnson,shannon.johnson@email.com,Edinburgh,2025-11-12,Premium
959,Alicia,Jones,alicia.jones@email.com,Liverpool,2025-03-18,Enterprise
960,Gabriel,Brooks,gabriel.brooks@email.com,Leeds,2025-01-05,Premium
961,Denise,Cook,denise.cook@email.com,Liverpool,2025-04-06,Standard
962,Melissa,Garcia,melissa.garcia@email.com,Glasgow,2025-07-17,Premium
963,Jose,Robinson,jose.robinson@email.com,Bristol,2024-12-08,Standard
964,Scott,Schroeder,scott.schroeder@email.com,Sheffield,2025-09-27,Standard
965,James,Lawson,james.lawson@email.com,Edinburgh,2025-05-07,Enterprise
966,Thomas,Anderson,thomas.anderson@email.com,Manchester,2024-10-16,Premium
967,Kelly,Hansen,kelly.hansen@email.com,Sheffield,2024-09-15,Enterprise
968,Anthony,Roberts,anthony.roberts@email.com,Bristol,2026-01-19,Enterprise
969,Daniel,Tran,daniel.tran@email.com,Leeds,2024-09-07,Premium
970,Harry,Valenzuela,harry.valenzuela@email.com,Liverpool,2024-11-15,Premium
971,Kevin,Frank,kevin.frank@email.com,Glasgow,2025-11-11,Standard
972,Susan,White,susan.white@email.com,Bristol,2025-09-18,Standard
973,John,Ayers,john.ayers@email.com,Liverpool,2025-04-30,Standard
974,Patricia,Fernandez,patricia.fernandez@email.com,Glasgow,2025-08-30,Enterprise
975,Darrell,Villa,darrell.villa@email.com,Cardiff,2025-08-23,Enterprise
976,Kevin,Chavez,kevin.chavez@email.com,Sheffield,2025-04-10,Enterprise
977,Cynthia,Howard,cynthia.howard@email.com,Manchester,2025-09-06,Enterprise
978,Ann,Smith,ann.smith@email.com,London,2026-01-27,Standard
979,Greg,Bates,greg.bates@email.com,Cardiff,2025-10-26,Premium
980,Nicholas,Singleton,nicholas.singleton@email.com,Manchester,2024-08-13,Standard
981,Dana,Adkins,dana.adkins@email.com,Birmingham,2024-10-14,Enterprise
982,Tina,Boyle,tina.boyle@email.com,Sheffield,2026-02-19,Premium
983,Jerry,Roberts,jerry.roberts@email.com,Bristol,2025-03-25,Enterprise
984,Kathryn,Kaiser,kathryn.kaiser@email.com,Liverpool,2024-10-08,Enterprise
985,Joseph,Walker,joseph.walker@email.com,Leeds,2025-09-26,Enterprise
986,Angie,Duncan,angie.duncan@email.com,Glasgow,2024-11-07,Premium
987,Jodi,Lucas,jodi.lucas@email.com,Sheffield,2025-04-21,Premium
988,Mary,Olsen,mary.olsen@email.com,Cardiff,2024-07-03,Standard
989,Leon,Brown,leon.brown@email.com,Cardiff,2026-02-02,Enterprise
990,Amanda,Smith,amanda.smith@email.com,London,2025-10-19,Premium
991,Darlene,Mosley,darlene.mosley@email.com,Birmingham,2024-07-13,Enterprise
992,Amanda,Bowman,amanda.bowman@email.com,Manchester,2024-11-21,Premium
993,Troy,Christensen,troy.christensen@email.com,Leeds,2024-12-14,Premium
994,Richard,Barnes,richard.barnes@email.com,Leeds,2024-11-23,Premium
995,Christine,Walsh,christine.walsh@email.com,Manchester,2025-03-13,Standard
996,Craig,Rodriguez,craig.rodriguez@email.com,Leeds,2024-07-16,Enterprise
997,Cynthia,Barton,cynthia.barton@email.com,London,2026-06-16,Enterprise
998,Amber,Hunter,amber.hunter@email.com,London,2025-01-26,Premium
999,Martin,Williams,martin.williams@email.com,Bristol,2025-11-05,Standard
1000,Lisa,Brown,lisa.brown@email.com,Sheffield,2025-10-14,Enterprise
